user_id,day_of_week,study_importance,sleep_duration_prev_night,hour_of_alarm,snooze_count_last_7_days,snooze_probability,did_snooze
496,Monday,7,7.9,8,2,0.2366559567748477,0
373,Wednesday,7,6.0,7,2,0.5155976787867544,0
52,Sunday,4,8.1,9,3,0.7901951378828942,0
494,Wednesday,4,9.2,7,1,0.2810293033252119,0
27,Friday,6,7.6,8,1,0.10343524894163628,0
157,Monday,6,5.5,6,3,0.7735776629706833,0
239,Tuesday,10,6.7,7,3,0.3256182048257798,0
156,Saturday,5,8.3,7,0,0.24057314519048648,0
291,Friday,6,7.3,6,2,0.6717945486380308,0
136,Wednesday,10,5.4,6,2,0.2076283466534005,0
144,Sunday,9,7.9,7,2,0.4220801789702236,0
106,Sunday,4,7.1,7,1,0.4262590485203455,1
420,Sunday,8,6.9,6,0,0.6917217086740528,1
158,Wednesday,8,7.4,6,4,0.7795123856712586,0
146,Tuesday,7,8.8,7,1,0.21920181112160397,0
2,Thursday,4,5.8,9,4,0.8467649758940456,1
433,Friday,5,7.2,6,1,0.2956793265881091,1
77,Monday,5,6.6,7,1,0.7207645329420563,1
132,Friday,8,7.4,6,1,0.1214011551679463,1
90,Monday,6,6.8,6,2,0.2863479980418982,0
345,Thursday,6,6.0,6,3,0.5670117207931299,0
350,Wednesday,5,6.0,7,2,0.4110921163507914,1
459,Friday,3,7.3,9,0,0.3838261206010101,0
263,Tuesday,10,6.9,5,0,0.40512378626784945,0
351,Saturday,7,8.1,6,3,0.5469154532905339,1
108,Thursday,9,4.8,5,4,0.8585907035327214,1
74,Friday,4,8.0,8,0,0.2554889448660706,0
39,Sunday,10,9.1,5,2,0.3566514759128477,1
397,Friday,6,6.9,8,1,0.3669388726009226,0
159,Sunday,8,8.2,5,0,0.48327704753708095,1
71,Monday,8,7.9,7,0,0.15213838066967178,0
447,Wednesday,10,6.5,5,0,0.23556643047318357,0
312,Monday,6,7.0,7,0,0.47374548940890626,1
241,Tuesday,4,7.3,8,1,0.39113346083342937,1
426,Saturday,6,6.8,7,1,0.5293402695542921,0
445,Monday,8,6.9,5,1,0.3185357983356663,1
298,Thursday,5,4.3,8,2,0.6724506310499628,0
440,Thursday,6,6.0,7,1,0.5451297821577122,1
36,Thursday,3,8.5,7,1,0.24714096735346702,1
84,Wednesday,5,7.2,6,0,0.12905980988599047,0
452,Friday,7,5.7,8,1,0.13802844314268095,0
374,Monday,8,5.2,5,2,0.6175783537892274,1
263,Tuesday,9,9.7,6,2,0.301684115182653,0
310,Thursday,10,5.9,5,3,0.5635030383658794,1
385,Friday,9,6.1,6,1,0.3510982040764248,1
172,Wednesday,6,7.4,7,0,0.19357588726915104,0
376,Saturday,5,6.4,7,0,0.7712752594219713,1
173,Wednesday,6,7.2,8,0,0.24089346998546438,1
362,Wednesday,5,6.7,7,1,0.3088928821924798,1
47,Monday,7,5.3,8,2,0.3456913245785534,0
379,Thursday,8,6.8,6,0,0.7173768627803367,1
141,Friday,7,7.1,7,0,0.5188631613996088,1
375,Monday,10,5.4,5,1,0.36669941745643203,0
406,Tuesday,7,7.3,8,2,0.19526201840768745,1
118,Friday,4,7.5,8,2,0.7509557348424456,1
277,Wednesday,5,5.5,7,4,0.87546356030327,1
214,Tuesday,7,7.3,8,3,0.46876518515999765,1
220,Friday,7,7.0,6,3,0.39004954180077406,0
393,Tuesday,9,6.3,7,0,0.24068640916602865,0
26,Saturday,7,7.1,7,2,0.41012591673195586,0
9,Monday,6,7.2,6,0,0.28016183064702843,1
271,Friday,3,6.0,9,3,0.6174244505911607,0
10,Thursday,5,7.4,7,1,0.3926848709058929,0
472,Saturday,7,6.4,8,0,0.36669384640863706,1
378,Monday,7,5.8,7,3,0.7713337884099021,1
121,Friday,8,5.2,7,1,0.1533518713518269,1
125,Thursday,7,4.6,7,5,0.866525320636529,1
170,Thursday,6,6.9,7,3,0.24605066546626086,0
72,Thursday,4,4.4,8,2,0.7039436701434542,1
152,Friday,7,7.1,6,2,0.510447152900021,1
208,Sunday,6,7.3,7,1,0.7205372882678108,1
49,Monday,9,9.0,6,0,0.06237119486434228,0
154,Monday,9,7.4,7,3,0.4900642464392372,1
347,Saturday,6,8.0,7,0,0.1790976901196766,0
293,Monday,5,5.9,7,3,0.4023834077572008,0
68,Sunday,4,6.7,8,0,0.6736886408446393,1
50,Thursday,6,6.2,7,2,0.3507056057850551,0
152,Friday,6,6.7,8,0,0.15293283130557048,0
19,Tuesday,10,6.0,5,2,0.451863556850784,0
100,Tuesday,4,7.4,7,1,0.2225027103392867,0
60,Friday,7,6.2,7,0,0.28453836287007406,0
167,Sunday,5,8.7,6,2,0.6171555222461921,1
202,Sunday,7,6.4,7,1,0.3693241632386814,1
345,Tuesday,6,7.6,7,1,0.23376857531615194,1
146,Monday,8,9.0,6,1,0.11332044321368445,1
403,Monday,7,8.8,7,1,0.194262564062126,0
164,Saturday,8,6.4,7,1,0.6513272438213966,1
458,Tuesday,5,8.1,7,0,0.33541970655385556,0
481,Monday,9,4.0,5,3,0.7230318013755501,0
439,Tuesday,6,4.8,7,5,0.607856253318752,1
242,Wednesday,4,7.4,7,1,0.5965467919011421,1
69,Sunday,6,7.9,7,2,0.530867030398531,1
175,Thursday,7,7.4,8,0,0.2532371882308807,0
49,Tuesday,4,6.1,7,3,0.8513154543595145,1
483,Wednesday,8,5.4,6,2,0.3486445487814582,0
108,Wednesday,5,4.5,7,2,0.6864779579654295,1
226,Monday,5,5.7,7,1,0.4395218862074306,0
161,Monday,6,7.5,8,1,0.517580094682062,0
119,Friday,8,7.7,5,2,0.12708874094427092,0
149,Monday,4,7.1,8,2,0.5539610916957647,1
465,Tuesday,8,6.9,7,1,0.6231736154081515,0
150,Wednesday,2,8.7,9,0,0.04073005545647698,0
432,Friday,7,8.4,8,2,0.2121219756414357,0
293,Thursday,4,7.8,8,2,0.14969475796221357,0
143,Friday,5,8.1,7,2,0.33456592237263266,0
419,Thursday,10,7.1,6,1,0.3249479021220775,0
476,Friday,5,7.3,7,3,0.5853755078423036,1
455,Monday,6,5.8,7,1,0.3535424825998904,0
160,Sunday,4,7.9,10,2,0.2450706653503792,0
11,Monday,8,5.9,5,1,0.21430683815959253,0
138,Wednesday,7,8.2,7,1,0.12425163330740101,0
457,Friday,8,7.4,6,1,0.26154085798853505,0
78,Wednesday,9,6.2,6,1,0.5482032181191663,1
77,Sunday,6,8.2,7,2,0.5230757222140524,0
441,Wednesday,9,8.0,7,3,0.2634788424696264,0
254,Saturday,9,6.4,7,2,0.525842390644621,0
409,Saturday,7,7.1,6,1,0.17510303020707624,0
258,Sunday,4,6.2,9,0,0.5341334888943174,1
320,Sunday,4,7.4,8,2,0.5060029444106172,0
291,Saturday,7,9.0,7,0,0.34547112585647455,0
263,Friday,4,6.7,7,1,0.5662169424097209,0
85,Wednesday,4,7.4,7,0,0.42605331376631805,1
146,Monday,8,6.0,7,3,0.36358485356327236,1
323,Friday,6,7.7,7,0,0.48976348449685514,0
42,Sunday,10,7.3,6,2,0.16799491403763298,0
374,Friday,5,7.6,8,2,0.48446199450822297,1
125,Sunday,6,8.4,6,1,0.5333436316514107,1
167,Saturday,7,6.1,7,0,0.3793915301330743,0
425,Tuesday,7,5.9,7,1,0.25314988226129953,0
241,Tuesday,6,6.2,7,4,0.5886677279001497,1
459,Wednesday,6,8.8,7,4,0.44266692655135,1
487,Tuesday,10,8.3,7,1,0.12415973717422366,0
280,Thursday,10,6.8,6,2,0.12323294716016849,0
188,Sunday,8,10.0,5,1,0.21063330166506972,0
302,Friday,4,5.1,9,1,0.21409630785730166,0
19,Wednesday,6,6.4,7,1,0.2704167452440932,1
68,Monday,8,8.1,7,1,0.3263885667530384,0
218,Tuesday,8,6.8,7,0,0.050402123384174234,0
102,Thursday,9,5.7,6,2,0.3567175139722208,0
42,Wednesday,5,7.2,6,1,0.43514331404303774,0
288,Monday,6,9.9,8,0,0.0216718114733015,0
167,Wednesday,5,5.7,6,4,0.8664802759823975,1
109,Tuesday,9,5.8,5,1,0.7517378386596733,0
494,Sunday,8,6.1,6,2,0.7293022331578919,1
36,Monday,5,6.2,7,0,0.4741924598116427,1
232,Monday,7,8.0,6,0,0.16925482978845544,0
229,Monday,7,8.6,7,0,0.08146374817219208,0
353,Wednesday,5,5.2,7,4,0.3774796672659104,0
164,Friday,8,7.4,6,1,0.4296369771873856,1
387,Friday,7,7.6,6,1,0.14774767963692823,0
73,Wednesday,5,5.9,6,3,0.6931384750250099,0
136,Friday,5,7.6,8,2,0.24538964094052956,0
353,Wednesday,8,7.2,7,4,0.24244491392344092,0
379,Friday,7,8.0,6,0,0.5048303144909226,1
70,Monday,5,4.0,7,3,0.8524680854241071,1
425,Wednesday,6,7.0,8,2,0.16278502664850183,0
487,Friday,7,7.7,7,1,0.18734018050339088,0
196,Saturday,7,8.7,8,1,0.1602747321433287,0
269,Friday,7,7.7,8,1,0.13908298938092878,0
49,Tuesday,3,5.3,8,2,0.654240301277108,1
316,Tuesday,7,8.4,6,1,0.24675365157978044,1
130,Sunday,4,8.3,10,1,0.712622055495874,1
444,Monday,9,6.7,6,0,0.40830783098661894,0
5,Tuesday,9,6.7,5,2,0.4845528350047574,1
428,Monday,9,8.8,6,1,0.055351533921652214,0
27,Wednesday,2,7.6,7,0,0.45021348055605076,0
160,Tuesday,6,6.9,8,1,0.083626911386921,0
149,Thursday,6,5.7,6,2,0.5397902033575266,1
264,Wednesday,8,6.4,6,0,0.05167957888987396,1
230,Sunday,8,6.4,7,2,0.6748525281913949,1
200,Monday,9,4.6,7,2,0.41516602392971,0
50,Tuesday,2,7.0,10,1,0.2590885314479757,1
67,Thursday,5,4.6,7,3,0.8474538256360098,1
300,Thursday,7,5.9,8,2,0.4192148173761508,0
381,Thursday,8,6.3,6,1,0.29072284856380187,1
58,Saturday,8,5.6,7,1,0.22110328960143893,0
259,Monday,7,7.9,7,1,0.3095714942547391,0
342,Saturday,5,7.3,8,6,0.7402977528325415,1
326,Thursday,5,3.9,7,3,0.8630497667988015,0
130,Monday,5,7.7,6,4,0.9218322661879556,1
215,Saturday,5,9.5,6,1,0.3285470846016395,0
172,Friday,5,6.9,8,1,0.4101996921978886,1
258,Tuesday,4,7.4,10,4,0.18516151406489226,0
102,Monday,7,7.1,7,3,0.4826948863444276,0
209,Monday,7,7.4,7,1,0.37211377019347647,0
291,Thursday,5,6.1,8,0,0.4396997143767162,0
354,Tuesday,3,5.8,7,2,0.7513197894027256,1
471,Tuesday,6,5.4,6,2,0.8617729333984225,1
286,Monday,9,6.8,6,2,0.4535895747157905,0
116,Friday,7,7.5,6,2,0.26615729008401096,0
264,Saturday,8,8.2,6,3,0.27400533191467574,0
150,Friday,7,6.2,7,2,0.6149031495987375,0
300,Monday,6,6.5,8,0,0.3353026938638624,0
442,Sunday,4,7.2,7,3,0.7500345811511969,1
36,Friday,6,6.1,6,1,0.750806521893552,1
453,Saturday,5,5.1,6,2,0.9071660181809728,1
333,Wednesday,9,6.5,6,1,0.09754073878165338,0
477,Wednesday,7,6.3,6,2,0.6229733989291916,0
287,Friday,9,6.6,5,0,0.11135780434387647,0
303,Monday,9,6.1,6,2,0.18383505305883102,0
311,Thursday,5,7.0,6,0,0.17820986661924135,0
208,Saturday,7,10.0,6,3,0.6779231996557931,1
106,Saturday,10,8.3,6,3,0.3098200812240757,0
446,Sunday,8,6.8,7,2,0.7287178681066561,1
158,Friday,8,6.4,6,0,0.593270058601421,1
121,Tuesday,8,6.6,7,2,0.08639235772242784,0
55,Monday,7,6.8,8,2,0.4478210726333522,1
400,Wednesday,8,6.7,5,1,0.46627732956145806,0
12,Thursday,7,6.2,7,1,0.47913312364149097,0
145,Tuesday,6,6.1,7,1,0.2947753386190038,1
400,Monday,4,7.5,8,1,0.40648704164636557,1
396,Thursday,3,6.4,9,2,0.47847219122195855,0
136,Friday,6,7.4,7,1,0.29136956366584543,0
468,Sunday,7,7.1,8,1,0.3850701212551721,1
3,Friday,7,4.5,8,4,0.5362465537523072,0
144,Friday,8,5.4,5,1,0.4995687520458382,1
30,Thursday,6,4.8,6,2,0.47925751971305536,0
237,Sunday,10,7.6,5,1,0.23987984509928736,0
279,Thursday,10,4.7,5,6,0.9072222766565614,1
348,Saturday,3,6.8,9,1,0.4618741772299275,0
115,Sunday,8,7.0,6,1,0.7455901351506211,1
104,Sunday,8,7.1,7,2,0.29112979427576363,0
118,Wednesday,2,7.8,7,3,0.8779857169331399,1
5,Monday,7,8.0,6,0,0.18798631090748308,0
468,Tuesday,8,5.8,7,2,0.3469306945727723,0
360,Monday,6,6.7,7,0,0.37790699082931295,0
248,Monday,7,6.2,7,0,0.42383909953869914,1
364,Tuesday,7,7.2,7,1,0.42305485382210284,1
321,Wednesday,8,6.6,5,0,0.37633828903025024,0
121,Thursday,10,7.2,7,0,0.026437711364263265,0
286,Friday,8,5.3,6,1,0.7491807572361114,1
149,Tuesday,9,7.0,5,2,0.30028029341869356,0
84,Friday,4,5.0,8,2,0.3844122951515419,0
454,Friday,10,5.8,7,3,0.5018864263345568,0
406,Thursday,7,6.8,7,1,0.11121579495299695,0
466,Sunday,6,5.1,8,1,0.7618260549569451,1
456,Monday,7,4.1,7,3,0.8850299117210286,1
231,Tuesday,5,5.3,7,1,0.7951347473792912,1
288,Wednesday,7,5.6,6,2,0.44332754616345865,1
161,Monday,7,5.7,8,3,0.5333155758481004,0
272,Thursday,5,6.1,7,0,0.21064784085403113,1
460,Wednesday,7,7.1,7,2,0.3016395389019027,0
38,Tuesday,5,9.1,7,3,0.34020791416502716,1
500,Tuesday,5,5.9,7,3,0.8497146716572291,1
226,Wednesday,4,7.2,7,1,0.43102778893045196,0
142,Thursday,6,8.2,7,1,0.20664393329485087,0
292,Thursday,5,8.0,7,2,0.16446903911894478,1
481,Tuesday,7,5.8,6,2,0.6221672946952171,1
151,Monday,9,7.7,7,1,0.45113282041667563,1
114,Monday,8,8.2,7,1,0.29533242167365203,0
237,Monday,8,8.5,5,1,0.1580717590427445,0
66,Saturday,8,9.3,5,1,0.15886660986942092,0
361,Monday,5,5.4,7,1,0.29779480192165814,0
341,Friday,6,7.0,6,4,0.8032048762376164,1
258,Saturday,10,6.6,7,1,0.2519720998481649,0
475,Monday,5,5.1,7,2,0.5915134874499216,1
249,Wednesday,10,7.3,7,1,0.09153816301114243,0
457,Sunday,6,7.6,7,3,0.8566470293892323,1
449,Saturday,2,7.6,8,2,0.6544054668947722,1
331,Thursday,6,6.1,7,1,0.2435107485272754,0
323,Friday,8,9.6,6,1,0.16992995859163637,0
180,Saturday,10,9.2,7,1,0.3373964623639609,1
190,Wednesday,4,6.2,10,4,0.7159098115333181,1
407,Saturday,8,7.4,6,3,0.6817680025054718,1
154,Wednesday,8,7.3,5,1,0.5828409405674735,0
196,Thursday,9,7.9,6,1,0.13315332177498504,0
466,Sunday,1,8.0,7,0,0.5242159811339149,0
311,Saturday,10,7.5,5,1,0.3461136231623332,0
262,Wednesday,7,5.0,7,3,0.47523940017784977,1
419,Monday,7,9.1,6,1,0.114771914624609,0
406,Thursday,9,5.9,7,3,0.45599789436884214,1
427,Friday,2,8.0,7,0,0.25997689311357564,0
143,Friday,9,6.7,6,4,0.1967854602742719,0
342,Sunday,10,8.9,6,2,0.224328637208383,0
316,Saturday,4,5.8,10,2,0.7592732739102367,1
101,Wednesday,6,5.9,8,1,0.5335411545629342,0
244,Monday,7,6.5,8,2,0.4214707162606482,1
490,Wednesday,7,5.6,7,2,0.8172794231421109,1
12,Friday,7,6.1,8,0,0.5552681348914769,1
239,Thursday,5,8.2,6,7,0.9249400273097687,1
49,Thursday,7,7.4,7,0,0.12632271844178444,0
42,Wednesday,10,8.4,7,4,0.1416265845608968,0
166,Tuesday,7,6.8,8,1,0.3355857920510477,0
82,Tuesday,7,6.5,6,0,0.5154297483231018,1
429,Thursday,5,5.1,7,1,0.6003049029696589,1
291,Tuesday,9,8.0,6,1,0.2707602559386732,0
158,Wednesday,6,6.5,8,0,0.4727244739663644,1
216,Wednesday,2,6.9,9,0,0.39028147874482555,0
490,Thursday,7,6.0,6,3,0.6168698292469512,1
158,Monday,8,10.0,7,0,0.10563475162159583,0
462,Saturday,6,7.5,6,2,0.5137624182267804,1
134,Thursday,2,5.8,10,4,0.6198502534695849,0
67,Friday,4,5.3,10,2,0.32912183579376386,0
336,Friday,6,7.3,6,1,0.553980534093465,0
7,Tuesday,6,5.8,7,1,0.1506984069008865,0
436,Wednesday,7,6.2,7,2,0.3315157350379119,0
14,Sunday,8,5.6,5,2,0.8962009654042326,0
73,Friday,6,6.8,8,1,0.46347507191266185,1
399,Sunday,4,7.5,8,4,0.6290443619549722,1
405,Friday,9,8.9,6,1,0.23866294019933984,0
163,Tuesday,8,6.1,7,0,0.470172078486286,1
66,Monday,8,4.1,5,4,0.763430813161612,1
347,Thursday,7,6.4,7,1,0.2714276289466078,0
130,Wednesday,9,8.3,6,1,0.3592566053747243,0
419,Tuesday,6,7.4,8,0,0.16963712154248067,0
466,Saturday,8,8.7,7,0,0.15431401411920742,1
206,Wednesday,8,7.2,6,0,0.08548868403465802,0
276,Tuesday,8,6.2,6,0,0.2217382523545216,0
466,Saturday,4,6.1,10,0,0.2252569477256924,0
256,Saturday,7,6.2,8,3,0.6833135033874171,1
266,Wednesday,7,6.0,7,1,0.7711368481288273,0
25,Saturday,10,8.2,6,1,0.5358304020936077,0
450,Saturday,7,7.3,7,1,0.454443968179821,0
281,Wednesday,9,4.5,7,3,0.7238507386497367,1
253,Monday,4,7.1,9,2,0.19397999956969386,0
310,Monday,5,8.2,6,2,0.28546691932986173,0
289,Thursday,7,4.8,7,4,0.9433643979415718,1
164,Wednesday,7,7.4,8,0,0.2955865841879889,0
95,Sunday,5,4.9,7,3,0.9467049741233624,1
270,Friday,8,5.6,7,2,0.17599643993557937,0
321,Friday,6,5.2,7,2,0.5120230203981173,1
110,Sunday,6,8.2,6,0,0.3304408447958262,0
336,Saturday,6,9.4,6,3,0.6882519345706807,1
310,Tuesday,9,8.0,6,1,0.15493207337976436,0
238,Tuesday,9,7.9,5,1,0.247404492458025,0
381,Friday,10,5.6,7,2,0.2714441204319439,0
436,Wednesday,8,7.4,5,3,0.443235443726433,0
387,Wednesday,10,7.0,6,0,0.15572335541242757,0
483,Thursday,7,5.3,6,2,0.6578109397102578,1
425,Sunday,6,8.7,7,1,0.21962866965177621,0
390,Wednesday,6,7.2,7,0,0.22141113647959243,1
25,Friday,6,6.4,8,4,0.6935694756875442,1
141,Tuesday,6,7.7,7,1,0.34986309333458715,0
117,Friday,5,6.9,6,2,0.47554714544446713,0
482,Monday,5,8.1,7,0,0.548769527636205,1
392,Saturday,8,9.7,6,1,0.21714500867408823,1
405,Monday,6,6.4,7,0,0.39999797884121346,0
482,Friday,3,6.4,7,0,0.7276285571183392,1
452,Monday,3,6.1,10,4,0.2410034580392971,0
25,Tuesday,2,6.7,8,2,0.6772010689398085,0
79,Thursday,4,8.3,10,1,0.10734896743114052,0
68,Wednesday,4,5.4,8,3,0.7487168171450459,1
173,Tuesday,5,5.1,7,1,0.521364422954771,1
444,Wednesday,7,7.0,7,1,0.4419444430960047,0
12,Friday,4,6.7,9,0,0.392717858733875,0
288,Friday,5,6.9,7,1,0.2129180123916876,0
128,Monday,3,4.4,7,3,0.7742247720101346,1
96,Friday,5,8.5,7,1,0.21659150918609613,0
92,Monday,8,6.9,5,3,0.6181073372373524,1
141,Thursday,6,9.6,7,3,0.5339871415285435,0
31,Tuesday,7,7.2,8,1,0.1275012322800927,0
334,Thursday,6,6.2,7,0,0.43701384902611157,1
20,Tuesday,4,7.0,9,1,0.6050788464340673,1
146,Sunday,6,9.2,6,1,0.2700069325055053,0
477,Tuesday,7,5.8,7,2,0.6473324895013051,1
316,Tuesday,8,7.4,5,0,0.42490648961278804,0
447,Tuesday,7,7.2,6,2,0.24331004945830603,0
390,Saturday,8,8.1,5,3,0.632544415270713,1
160,Thursday,4,5.6,10,1,0.3461386974008145,1
349,Friday,3,7.5,10,1,0.09773308545901618,0
43,Sunday,3,8.1,10,0,0.11256711259552539,0
254,Sunday,8,9.3,7,0,0.16460303711043486,0
130,Friday,4,8.8,9,3,0.7185086315594085,1
60,Tuesday,9,7.1,5,2,0.5058971738079431,1
151,Saturday,6,7.7,7,0,0.568125126200883,0
467,Tuesday,10,5.5,6,1,0.34594123231396967,1
287,Friday,6,6.5,7,3,0.7444230289665977,1
499,Friday,6,6.2,7,2,0.6438525678197559,0
5,Friday,7,7.9,7,0,0.0725084512493293,1
467,Thursday,6,7.1,7,0,0.21427154672005572,0
418,Thursday,7,5.5,7,3,0.48668114422243464,1
266,Sunday,4,6.4,9,2,0.8077682492139557,1
345,Monday,7,9.8,6,3,0.43538065408447846,0
130,Tuesday,5,6.2,6,0,0.6977546462453762,0
382,Thursday,6,7.5,8,1,0.13269133741319825,0
267,Sunday,4,7.4,8,1,0.2657976663440268,0
178,Monday,8,6.4,7,0,0.24737452514996655,0
253,Monday,6,8.1,8,1,0.177313582734547,0
415,Monday,8,6.2,6,2,0.12032872059295702,0
56,Monday,5,6.3,8,1,0.7113723986586727,1
463,Sunday,6,9.0,6,2,0.6168080233685116,1
457,Friday,8,6.2,7,2,0.44754292784289407,1
471,Friday,4,5.0,9,2,0.6443944125059151,1
83,Thursday,5,5.3,8,2,0.6758888371255923,1
393,Friday,8,7.3,7,2,0.5322565234650068,0
99,Monday,9,5.9,6,2,0.6660072952001006,1
149,Wednesday,7,8.1,8,0,0.13009235327630048,0
329,Thursday,5,6.7,7,1,0.13622381208919643,0
156,Monday,6,7.6,6,3,0.8037239142454632,1
190,Wednesday,10,7.1,7,1,0.26397332057988865,0
494,Tuesday,4,8.0,10,0,0.17782576849649304,0
371,Monday,8,9.0,5,1,0.18185086564973718,1
263,Monday,7,7.4,8,2,0.47372513261730886,0
80,Friday,4,7.3,9,1,0.31425344879467165,0
400,Monday,6,8.0,6,1,0.4061783106832426,0
252,Sunday,3,6.7,9,3,0.5806646046117396,1
97,Monday,7,7.3,8,2,0.1817901897338822,0
260,Friday,7,5.6,7,2,0.5366682150497255,1
260,Saturday,4,6.5,9,0,0.4668403059290516,0
103,Sunday,8,6.8,7,1,0.2534714915541122,0
40,Saturday,5,8.9,8,2,0.3262591278370887,1
273,Tuesday,5,6.5,6,1,0.7120545378788241,0
101,Wednesday,5,5.8,7,2,0.9323452309477684,1
359,Wednesday,8,7.6,5,0,0.4042980267782325,0
380,Monday,3,4.7,9,4,0.8713261317754772,0
308,Monday,3,4.5,10,3,0.36086839843748436,0
221,Saturday,5,7.1,6,1,0.33772160656867367,0
308,Thursday,5,6.4,7,1,0.37793702835198534,0
420,Thursday,8,8.0,7,0,0.21218611050227784,0
124,Sunday,6,8.8,8,2,0.2521343216674559,0
422,Friday,6,6.6,6,0,0.35963110089648875,0
231,Friday,3,6.5,8,0,0.6623233979114471,1
178,Friday,6,5.8,8,2,0.4875815764103321,0
63,Monday,2,6.6,8,0,0.2532365625774312,0
485,Wednesday,7,3.6,7,4,0.8589421430946194,1
116,Sunday,8,6.9,6,1,0.5940100072193845,1
191,Sunday,5,7.3,7,1,0.8421626272698829,1
62,Saturday,7,6.5,7,2,0.634382422962959,0
256,Wednesday,6,5.9,6,3,0.7514276776691501,1
483,Saturday,9,7.0,6,2,0.2539937419031956,0
7,Monday,7,6.7,8,0,0.04727958341833729,0
155,Monday,4,7.7,10,1,0.4598902204784122,0
92,Wednesday,9,7.2,6,1,0.07705967321543222,0
470,Thursday,8,7.8,6,4,0.5664229094098178,0
14,Tuesday,6,7.4,7,0,0.34943045001575723,0
455,Wednesday,7,6.8,6,0,0.1879747730143049,0
229,Tuesday,7,9.4,8,2,0.1399951582984876,0
86,Thursday,6,5.8,6,2,0.6785526489749347,0
133,Friday,7,5.6,7,2,0.7046120394093456,1
183,Friday,7,6.5,8,2,0.11034571119101243,0
386,Monday,5,6.6,8,1,0.29342760056354256,1
62,Thursday,9,6.9,6,1,0.5739973320418283,1
219,Friday,3,5.6,9,2,0.4227223797786544,1
405,Thursday,8,9.0,6,2,0.24530641651001694,0
246,Wednesday,4,6.3,8,0,0.4667918729500733,1
230,Thursday,6,5.5,8,2,0.44133910109018193,1
79,Sunday,3,7.7,10,2,0.2630605996242575,0
149,Monday,4,8.0,8,0,0.2084288851045686,0
138,Wednesday,6,8.6,7,0,0.3435886866562676,0
471,Wednesday,7,3.8,7,4,0.9658271713560119,1
314,Thursday,9,7.6,6,0,0.26765306852307974,0
376,Monday,6,8.8,8,0,0.2662941948795505,0
423,Tuesday,8,6.0,5,2,0.818785770784457,1
389,Tuesday,6,6.4,7,1,0.2491151885471359,0
65,Sunday,8,6.3,6,0,0.26045109951593554,1
13,Friday,4,6.0,10,2,0.30300383431894856,0
213,Friday,7,5.4,7,1,0.16359024171298195,0
474,Saturday,7,8.5,8,1,0.23024022156763685,0
242,Monday,6,6.6,7,0,0.4788524733461608,0
493,Saturday,7,3.8,6,4,0.9194111076960362,1
213,Thursday,7,6.0,8,2,0.465131641098947,0
181,Wednesday,5,5.9,7,1,0.35840697898721435,0
338,Saturday,8,8.4,6,0,0.1975204002370487,1
485,Saturday,2,7.3,9,2,0.5836320326124406,0
173,Saturday,3,7.3,10,1,0.30632422586617436,0
160,Monday,4,7.5,9,1,0.09818537068542839,0
164,Sunday,7,8.7,8,1,0.48146303069034524,1
465,Sunday,5,7.7,7,0,0.6908810857921159,0
483,Wednesday,4,5.9,10,2,0.3476634497146434,0
497,Monday,6,4.9,7,5,0.7017468924257254,0
188,Tuesday,7,8.4,6,1,0.11271569079039089,0
395,Sunday,5,10.0,6,0,0.22496789784070778,1
191,Thursday,4,6.8,9,0,0.4770668646891522,0
405,Wednesday,7,7.1,7,1,0.389299686517017,1
308,Tuesday,8,8.5,6,1,0.08274451243294209,0
256,Tuesday,4,4.6,9,3,0.7298089872234981,1
183,Friday,10,7.8,6,1,0.06605626770714794,0
117,Wednesday,5,7.2,7,1,0.24624936062747435,0
282,Sunday,5,6.5,8,0,0.2914356120817376,1
196,Friday,7,6.1,8,0,0.31129237126518466,0
34,Friday,7,5.1,8,1,0.23794016223323308,1
52,Tuesday,2,8.1,8,1,0.5882644184866361,1
112,Monday,6,5.5,8,3,0.3765423067629211,0
252,Thursday,8,7.2,5,0,0.49668557561528665,1
82,Tuesday,9,4.7,6,3,0.7330545232496513,1
232,Tuesday,6,8.4,8,1,0.0626185454780797,0
227,Sunday,6,7.2,7,2,0.5619774248990016,1
233,Wednesday,8,8.0,7,2,0.3926807273396564,0
221,Tuesday,10,6.4,7,2,0.16868714368218923,1
436,Tuesday,7,6.0,8,3,0.5002138725011156,1
413,Tuesday,6,5.1,7,1,0.6045315367191703,0
422,Sunday,9,8.7,7,1,0.31242780099541634,0
42,Tuesday,4,6.3,8,3,0.459647641365717,0
21,Wednesday,7,7.1,7,1,0.12145179318080235,0
42,Friday,10,5.9,7,2,0.14879540996618507,0
397,Tuesday,7,6.7,8,2,0.38441525597580284,1
113,Tuesday,8,6.9,5,3,0.5823294203503233,1
105,Monday,6,4.6,8,4,0.6725067699826411,1
192,Tuesday,8,5.9,7,2,0.26365354549840986,0
17,Monday,9,8.6,7,1,0.10785636597899853,0
120,Monday,3,5.7,7,4,0.9528002895980919,1
393,Saturday,6,8.5,8,5,0.5902284989982862,0
425,Monday,7,7.1,7,3,0.3385365542321723,0
129,Friday,6,7.3,6,0,0.1522509311144803,0
130,Friday,6,7.5,8,1,0.4248785546074719,0
60,Thursday,9,6.7,5,2,0.4603719656627305,1
48,Tuesday,7,6.0,7,2,0.6334721686490842,0
29,Monday,5,5.8,6,4,0.31981714917397003,1
97,Friday,8,6.3,6,1,0.4053011118688014,0
10,Thursday,9,8.2,6,0,0.12477870209495531,0
